Day,Hour,CT1,CT2,CT3,CT4,CT5,CT6,CT7,CT8,CT9,CT10,UT,Total Load Realtime factors,Forecasted total factors
4,5,0.01851499,0.006488227,0,0.000640809,0.000939854,0.000783211,0.000569608,0,0,0.007120104,0.291596502,0.326653305,0.300313463
4,6,0.020515159,0.00478419,0,0.001922428,0.002819561,0.002349634,0.001708825,0,0,0.021360312,0.346414898,0.401875007,0.461800123
4,7,0.033862663,0.006317099,0,0.005767284,0.008458683,0.007048903,0.005126475,0,0,0.064080935,0.600484806,0.731146848,0.676868488
4,8,0.033871627,0.007395309,0,0.005767284,0.008458683,0.007048903,0.005126475,0,0,0.064080935,0.607749259,0.739498475,0.634636316
4,9,0.032394821,0.007792369,0,0.005767284,0.008458683,0.007048903,0.005126475,0,0,0.064080935,0.601328379,0.731997849,0.833878145
4,10,0.032184234,0.007976377,0,0.005767284,0.008458683,0.007048903,0.005126475,0,0,0.064080935,0.60125989,0.731902781,0.707331543
4,11,0.031147087,0.007410103,0,0.005767284,0.008458683,0.007048903,0.005126475,0,0,0.064080935,0.59109284,0.72013231,0.642003503
4,12,0.032301006,0.008646961,0,0.005767284,0.008458683,0.007048903,0.005126475,0,0,0.064080935,0.606452311,0.737882558,0.755258901
4,13,0.032361311,0.008461524,0,0.005767284,0.008458683,0.007048903,0.005126475,0,0,0.064080935,0.605575432,0.736880547,0.700398825
4,14,0.032428915,0.00906533,0,0.005767284,0.008458683,0.007048903,0.005126475,0,0,0.064080935,0.610025254,0.742001779,0.716549874
4,15,0.033573631,0.009807516,0,0.005767284,0.008458683,0.007048903,0.005126475,0,0,0.064080935,0.622017696,0.755881123,0.664523409
4,16,0.030878713,0.008211547,0,0.004485665,0.006578976,0.00548248,0.003987258,0,0,0.049840727,0.540834254,0.65029962,0.562804434
4,17,0.026488769,0.00595021,0,0.003204047,0.004699269,0.003916057,0.002848042,0,0,0.035600519,0.444785657,0.52749257,0.576730713
4,18,0.027144717,0.005396844,0,0.003204047,0.004699269,0.003916057,0.002848042,0,0,0.035600519,0.445105434,0.527914929,0.510817785
4,19,0.024082527,0.004941313,0,0.001922428,0.002819561,0.002349634,0.001708825,0,0,0.021360312,0.36929806,0.42848266,0.471253871
4,20,0.023573525,0.004844977,0,0.001922428,0.002819561,0.002349634,0.001708825,0,0,0.021360312,0.365520303,0.424099565,0.44790476
4,21,0.008044394,0,0,0.000640809,0.000939854,0.000783211,0.000569608,0,0,0.007120104,0.183754764,0.201852744,0.178520617
4,22,0.006907706,0,0,0.000320405,0.000469927,0.000391606,0.000284804,0,0,0.003560052,0.163280448,0.175214948,0.197885457
4,23,0.006626273,0.000193835,0,0.000320405,0.000469927,0.000391606,0.000284804,0,0,0.003560052,0.162842531,0.174689433,0.167386584
5,0,0.005478625,0,0,0.000320405,0.000469927,0.000391606,0.000284804,0,0,0.003560052,0.154489168,0.164994587,0.142841245
5,1,0.005478625,0,0,0.000320405,0.000469927,0.000391606,0.000284804,0,0,0.003560052,0.154482845,0.164988264,0.183363856
5,2,0.005478625,0,0,0.000320405,0.000469927,0.000391606,0.000284804,0,0,0.003560052,0.154476524,0.164981943,0.168176133
5,3,0.005760057,0,0,0.000320405,0.000469927,0.000391606,0.000284804,0,0,0.003560052,0.156199,0.166985851,0.181573644
5,4,0.006322951,0,0,0.000320405,0.000469927,0.000391606,0.000284804,0,0,0.003560052,0.159650453,0.171000198,0.146937077
5,5,0.020014102,0.006485567,0,0.000640809,0.000939854,0.000783211,0.000569608,0,0,0.007120104,0.300635804,0.337189059,0.373218752
5,6,0.019846672,0.00478419,0,0.000640809,0.000939854,0.000783211,0.000569608,0,0,0.007120104,0.288214845,0.322899293,0.3073238
5,7,0.025759085,0.004895698,0,0.003204047,0.004699269,0.003916057,0.002848042,0,0,0.035600519,0.433157689,0.514080406,0.474377554
5,8,0.024738509,0.005314362,0,0.003204047,0.004699269,0.003916057,0.002848042,0,0,0.035600519,0.429683942,0.510004747,0.580776526
5,9,0.023496398,0.005549432,0,0.003204047,0.004699269,0.003916057,0.002848042,0,0,0.035600519,0.423620673,0.502934437,0.555695332
5,10,0.023461955,0.005843301,0,0.003204047,0.004699269,0.003916057,0.002848042,0,0,0.035600519,0.425369431,0.504942621,0.459335609
5,11,0.023347025,0.006010578,0,0.003204047,0.004699269,0.003916057,0.002848042,0,0,0.035600519,0.425776579,0.505402116,0.471565701
5,12,0.023274758,0.005690883,0,0.003204047,0.004699269,0.003916057,0.002848042,0,0,0.035600519,0.423186843,0.502420418,0.445587034
5,13,0.017586828,0.005477483,0,0.000961214,0.001409781,0.001174817,0.000854412,0,0,0.010680156,0.292413897,0.330558588,0.336751264
5,14,0.017620048,0.005665429,0,0.000961214,0.001409781,0.001174817,0.000854412,0,0,0.010680156,0.293869438,0.332235295,0.373083181
5,15,0.018782583,0.005620756,0,0.000961214,0.001409781,0.001174817,0.000854412,0,0,0.010680156,0.300705444,0.340189163,0.354893805
5,16,0.018029532,0.005618599,0,0.000320405,0.000469927,0.000391606,0.000284804,0,0,0.003560052,0.26908784,0.297762765,0.283858779
5,17,0.012727965,0.003362104,0,0.000320405,0.000469927,0.000391606,0.000284804,0,0,0.003560052,0.22141359,0.242530453,0.266460192
5,18,0.009099538,0.003024107,0,0.000320405,0.000469927,0.000391606,0.000284804,0,0,0.003560052,0.19685638,0.214006819,0.195783512
5,19,0.00877712,0.001675415,0,0.000320405,0.000469927,0.000391606,0.000284804,0,0,0.003560052,0.18584363,0.201322959,0.209249344
5,20,0.007552025,0.000129223,0,0.000320405,0.000469927,0.000391606,0.000284804,0,0,0.003560052,0.167964135,0.180672177,0.193764123
5,21,0.006322922,6.46E-05,0,0.000320405,0.000469927,0.000391606,0.000284804,0,0,0.003560052,0.159975201,0.171389529,0.194784895
